image,folder,phase,count,num_raw_candidates,annotated_path
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095803_0321_D.JPG,Part_one_pre_def_rgb,pre,4110,2569,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095805_0322_D.JPG,Part_one_pre_def_rgb,pre,4082,2551,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095807_0323_D.JPG,Part_one_pre_def_rgb,pre,4013,2508,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095809_0324_D.JPG,Part_one_pre_def_rgb,pre,3902,2439,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095811_0325_D.JPG,Part_one_pre_def_rgb,pre,3926,2454,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095813_0326_D.JPG,Part_one_pre_def_rgb,pre,4459,2787,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095815_0327_D.JPG,Part_one_pre_def_rgb,pre,4230,2644,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095817_0328_D.JPG,Part_one_pre_def_rgb,pre,4235,2647,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095819_0329_D.JPG,Part_one_pre_def_rgb,pre,3904,2440,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095821_0330_D.JPG,Part_one_pre_def_rgb,pre,4658,2911,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095823_0331_D.JPG,Part_one_pre_def_rgb,pre,3907,2442,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095825_0332_D.JPG,Part_one_pre_def_rgb,pre,3813,2383,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095827_0333_D.JPG,Part_one_pre_def_rgb,pre,4053,2533,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095829_0334_D.JPG,Part_one_pre_def_rgb,pre,4608,2880,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095831_0335_D.JPG,Part_one_pre_def_rgb,pre,3701,2313,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095833_0336_D.JPG,Part_one_pre_def_rgb,pre,2890,1806,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095835_0337_D.JPG,Part_one_pre_def_rgb,pre,4342,2714,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095837_0338_D.JPG,Part_one_pre_def_rgb,pre,3890,2431,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095839_0339_D.JPG,Part_one_pre_def_rgb,pre,3957,2473,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095841_0340_D.JPG,Part_one_pre_def_rgb,pre,4610,2881,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095843_0341_D.JPG,Part_one_pre_def_rgb,pre,4402,2751,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095845_0342_D.JPG,Part_one_pre_def_rgb,pre,3778,2361,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095847_0343_D.JPG,Part_one_pre_def_rgb,pre,4317,2698,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095849_0344_D.JPG,Part_one_pre_def_rgb,pre,4445,2778,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095851_0345_D.JPG,Part_one_pre_def_rgb,pre,4018,2511,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095853_0346_D.JPG,Part_one_pre_def_rgb,pre,4448,2780,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095855_0347_D.JPG,Part_one_pre_def_rgb,pre,4502,2814,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095857_0348_D.JPG,Part_one_pre_def_rgb,pre,4397,2748,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095859_0349_D.JPG,Part_one_pre_def_rgb,pre,4499,2812,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095901_0350_D.JPG,Part_one_pre_def_rgb,pre,4147,2592,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095903_0351_D.JPG,Part_one_pre_def_rgb,pre,4405,2753,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095905_0352_D.JPG,Part_one_pre_def_rgb,pre,4312,2695,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095907_0353_D.JPG,Part_one_pre_def_rgb,pre,4867,3042,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095909_0354_D.JPG,Part_one_pre_def_rgb,pre,3798,2374,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095911_0355_D.JPG,Part_one_pre_def_rgb,pre,3754,2346,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095913_0356_D.JPG,Part_one_pre_def_rgb,pre,3230,2019,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095915_0357_D.JPG,Part_one_pre_def_rgb,pre,4837,3023,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095917_0358_D.JPG,Part_one_pre_def_rgb,pre,4477,2798,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095919_0359_D.JPG,Part_one_pre_def_rgb,pre,4146,2591,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095921_0360_D.JPG,Part_one_pre_def_rgb,pre,4219,2637,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095923_0361_D.JPG,Part_one_pre_def_rgb,pre,4064,2540,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095925_0362_D.JPG,Part_one_pre_def_rgb,pre,3282,2051,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095927_0363_D.JPG,Part_one_pre_def_rgb,pre,3814,2384,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095929_0364_D.JPG,Part_one_pre_def_rgb,pre,4403,2752,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095931_0365_D.JPG,Part_one_pre_def_rgb,pre,4077,2548,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095933_0366_D.JPG,Part_one_pre_def_rgb,pre,4344,2715,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095935_0367_D.JPG,Part_one_pre_def_rgb,pre,4213,2633,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095937_0368_D.JPG,Part_one_pre_def_rgb,pre,4016,2510,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095939_0369_D.JPG,Part_one_pre_def_rgb,pre,3102,1939,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095941_0370_D.JPG,Part_one_pre_def_rgb,pre,3387,2117,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095943_0371_D.JPG,Part_one_pre_def_rgb,pre,4190,2619,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095945_0372_D.JPG,Part_one_pre_def_rgb,pre,4368,2730,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095947_0373_D.JPG,Part_one_pre_def_rgb,pre,3920,2450,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095949_0374_D.JPG,Part_one_pre_def_rgb,pre,3174,1984,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095951_0375_D.JPG,Part_one_pre_def_rgb,pre,4294,2684,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095953_0376_D.JPG,Part_one_pre_def_rgb,pre,3677,2298,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095955_0377_D.JPG,Part_one_pre_def_rgb,pre,4014,2509,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095957_0378_D.JPG,Part_one_pre_def_rgb,pre,3931,2457,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929095959_0379_D.JPG,Part_one_pre_def_rgb,pre,2896,1810,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100001_0380_D.JPG,Part_one_pre_def_rgb,pre,4434,2771,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100003_0381_D.JPG,Part_one_pre_def_rgb,pre,3917,2448,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100005_0382_D.JPG,Part_one_pre_def_rgb,pre,4418,2761,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100007_0383_D.JPG,Part_one_pre_def_rgb,pre,4434,2771,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100009_0384_D.JPG,Part_one_pre_def_rgb,pre,4589,2868,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100011_0385_D.JPG,Part_one_pre_def_rgb,pre,3576,2235,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100013_0386_D.JPG,Part_one_pre_def_rgb,pre,3032,1895,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100015_0387_D.JPG,Part_one_pre_def_rgb,pre,3242,2026,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100017_0388_D.JPG,Part_one_pre_def_rgb,pre,3814,2384,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100019_0389_D.JPG,Part_one_pre_def_rgb,pre,3278,2049,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100021_0390_D.JPG,Part_one_pre_def_rgb,pre,4395,2747,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100023_0391_D.JPG,Part_one_pre_def_rgb,pre,3536,2210,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100025_0392_D.JPG,Part_one_pre_def_rgb,pre,3760,2350,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100027_0393_D.JPG,Part_one_pre_def_rgb,pre,3928,2455,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100029_0394_D.JPG,Part_one_pre_def_rgb,pre,4138,2586,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100031_0395_D.JPG,Part_one_pre_def_rgb,pre,3957,2473,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100033_0396_D.JPG,Part_one_pre_def_rgb,pre,4000,2500,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100035_0397_D.JPG,Part_one_pre_def_rgb,pre,3880,2425,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100037_0398_D.JPG,Part_one_pre_def_rgb,pre,4398,2749,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100039_0399_D.JPG,Part_one_pre_def_rgb,pre,3739,2337,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100041_0400_D.JPG,Part_one_pre_def_rgb,pre,3146,1966,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100043_0401_D.JPG,Part_one_pre_def_rgb,pre,3950,2469,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100045_0402_D.JPG,Part_one_pre_def_rgb,pre,4819,3012,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100047_0403_D.JPG,Part_one_pre_def_rgb,pre,3213,2008,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100049_0404_D.JPG,Part_one_pre_def_rgb,pre,4139,2587,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100051_0405_D.JPG,Part_one_pre_def_rgb,pre,4323,2702,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100053_0406_D.JPG,Part_one_pre_def_rgb,pre,4539,2837,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100055_0407_D.JPG,Part_one_pre_def_rgb,pre,4422,2764,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100057_0408_D.JPG,Part_one_pre_def_rgb,pre,4750,2969,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100059_0409_D.JPG,Part_one_pre_def_rgb,pre,4099,2562,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100101_0410_D.JPG,Part_one_pre_def_rgb,pre,4253,2658,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100103_0411_D.JPG,Part_one_pre_def_rgb,pre,4259,2662,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100105_0412_D.JPG,Part_one_pre_def_rgb,pre,4877,3048,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100107_0413_D.JPG,Part_one_pre_def_rgb,pre,4451,2782,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100109_0414_D.JPG,Part_one_pre_def_rgb,pre,3981,2488,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100111_0415_D.JPG,Part_one_pre_def_rgb,pre,3882,2426,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100113_0416_D.JPG,Part_one_pre_def_rgb,pre,4234,2646,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100115_0417_D.JPG,Part_one_pre_def_rgb,pre,4146,2591,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100117_0418_D.JPG,Part_one_pre_def_rgb,pre,4618,2886,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100119_0419_D.JPG,Part_one_pre_def_rgb,pre,4219,2637,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100121_0420_D.JPG,Part_one_pre_def_rgb,pre,4424,2765,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100123_0421_D.JPG,Part_one_pre_def_rgb,pre,4560,2850,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100125_0422_D.JPG,Part_one_pre_def_rgb,pre,4616,2885,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100127_0423_D.JPG,Part_one_pre_def_rgb,pre,4659,2912,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100129_0424_D.JPG,Part_one_pre_def_rgb,pre,4224,2640,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100131_0425_D.JPG,Part_one_pre_def_rgb,pre,4016,2510,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100133_0426_D.JPG,Part_one_pre_def_rgb,pre,4210,2631,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100135_0427_D.JPG,Part_one_pre_def_rgb,pre,4690,2931,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100137_0428_D.JPG,Part_one_pre_def_rgb,pre,3832,2395,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100139_0429_D.JPG,Part_one_pre_def_rgb,pre,4221,2638,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100141_0430_D.JPG,Part_one_pre_def_rgb,pre,4234,2646,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100143_0431_D.JPG,Part_one_pre_def_rgb,pre,3336,2085,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100145_0432_D.JPG,Part_one_pre_def_rgb,pre,3451,2157,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100147_0433_D.JPG,Part_one_pre_def_rgb,pre,3651,2282,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100149_0434_D.JPG,Part_one_pre_def_rgb,pre,3448,2155,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100151_0435_D.JPG,Part_one_pre_def_rgb,pre,5200,3250,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100153_0436_D.JPG,Part_one_pre_def_rgb,pre,4693,2933,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100155_0437_D.JPG,Part_one_pre_def_rgb,pre,4674,2921,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100157_0438_D.JPG,Part_one_pre_def_rgb,pre,5206,3254,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100159_0439_D.JPG,Part_one_pre_def_rgb,pre,4968,3105,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100201_0440_D.JPG,Part_one_pre_def_rgb,pre,4664,2915,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100203_0441_D.JPG,Part_one_pre_def_rgb,pre,4570,2856,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100205_0442_D.JPG,Part_one_pre_def_rgb,pre,4846,3029,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100207_0443_D.JPG,Part_one_pre_def_rgb,pre,5224,3265,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100209_0444_D.JPG,Part_one_pre_def_rgb,pre,4760,2975,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100211_0445_D.JPG,Part_one_pre_def_rgb,pre,4870,3044,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100213_0446_D.JPG,Part_one_pre_def_rgb,pre,4682,2926,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100215_0447_D.JPG,Part_one_pre_def_rgb,pre,4117,2573,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100217_0448_D.JPG,Part_one_pre_def_rgb,pre,4667,2917,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100219_0449_D.JPG,Part_one_pre_def_rgb,pre,4326,2704,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100221_0450_D.JPG,Part_one_pre_def_rgb,pre,5136,3210,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100223_0451_D.JPG,Part_one_pre_def_rgb,pre,3856,2410,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100225_0452_D.JPG,Part_one_pre_def_rgb,pre,5048,3155,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100227_0453_D.JPG,Part_one_pre_def_rgb,pre,4045,2528,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100229_0454_D.JPG,Part_one_pre_def_rgb,pre,5002,3126,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100231_0455_D.JPG,Part_one_pre_def_rgb,pre,4240,2650,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100233_0456_D.JPG,Part_one_pre_def_rgb,pre,4000,2500,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100235_0457_D.JPG,Part_one_pre_def_rgb,pre,4376,2735,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100237_0458_D.JPG,Part_one_pre_def_rgb,pre,4802,3001,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100239_0459_D.JPG,Part_one_pre_def_rgb,pre,4395,2747,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100241_0460_D.JPG,Part_one_pre_def_rgb,pre,4141,2588,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100243_0461_D.JPG,Part_one_pre_def_rgb,pre,4894,3059,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100245_0462_D.JPG,Part_one_pre_def_rgb,pre,4690,2931,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100247_0463_D.JPG,Part_one_pre_def_rgb,pre,4413,2758,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100249_0464_D.JPG,Part_one_pre_def_rgb,pre,4342,2714,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100251_0465_D.JPG,Part_one_pre_def_rgb,pre,4488,2805,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100253_0466_D.JPG,Part_one_pre_def_rgb,pre,4530,2831,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100255_0467_D.JPG,Part_one_pre_def_rgb,pre,4578,2861,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100257_0468_D.JPG,Part_one_pre_def_rgb,pre,4744,2965,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100259_0469_D.JPG,Part_one_pre_def_rgb,pre,4490,2806,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100301_0470_D.JPG,Part_one_pre_def_rgb,pre,4811,3007,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100303_0471_D.JPG,Part_one_pre_def_rgb,pre,3906,2441,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100305_0472_D.JPG,Part_one_pre_def_rgb,pre,4582,2864,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100307_0473_D.JPG,Part_one_pre_def_rgb,pre,3896,2435,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100309_0474_D.JPG,Part_one_pre_def_rgb,pre,4797,2998,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100311_0475_D.JPG,Part_one_pre_def_rgb,pre,5235,3272,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100313_0476_D.JPG,Part_one_pre_def_rgb,pre,4690,2931,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100315_0477_D.JPG,Part_one_pre_def_rgb,pre,4190,2619,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100317_0478_D.JPG,Part_one_pre_def_rgb,pre,4043,2527,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100319_0479_D.JPG,Part_one_pre_def_rgb,pre,4120,2575,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100321_0480_D.JPG,Part_one_pre_def_rgb,pre,3283,2052,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100323_0481_D.JPG,Part_one_pre_def_rgb,pre,3998,2499,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100325_0482_D.JPG,Part_one_pre_def_rgb,pre,3579,2237,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100327_0483_D.JPG,Part_one_pre_def_rgb,pre,3680,2300,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100329_0484_D.JPG,Part_one_pre_def_rgb,pre,4024,2515,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100331_0485_D.JPG,Part_one_pre_def_rgb,pre,3621,2263,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100333_0486_D.JPG,Part_one_pre_def_rgb,pre,3358,2099,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100335_0487_D.JPG,Part_one_pre_def_rgb,pre,4062,2539,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100337_0488_D.JPG,Part_one_pre_def_rgb,pre,3867,2417,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100339_0489_D.JPG,Part_one_pre_def_rgb,pre,3256,2035,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100341_0490_D.JPG,Part_one_pre_def_rgb,pre,4102,2564,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100343_0491_D.JPG,Part_one_pre_def_rgb,pre,3818,2386,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100345_0492_D.JPG,Part_one_pre_def_rgb,pre,3635,2272,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100347_0493_D.JPG,Part_one_pre_def_rgb,pre,3573,2233,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100349_0494_D.JPG,Part_one_pre_def_rgb,pre,4050,2531,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100351_0495_D.JPG,Part_one_pre_def_rgb,pre,4206,2629,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100353_0496_D.JPG,Part_one_pre_def_rgb,pre,3776,2360,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100355_0497_D.JPG,Part_one_pre_def_rgb,pre,3875,2422,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100357_0498_D.JPG,Part_one_pre_def_rgb,pre,3138,1961,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100359_0499_D.JPG,Part_one_pre_def_rgb,pre,4088,2555,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100401_0500_D.JPG,Part_one_pre_def_rgb,pre,3565,2228,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100403_0501_D.JPG,Part_one_pre_def_rgb,pre,3166,1979,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100405_0502_D.JPG,Part_one_pre_def_rgb,pre,3840,2400,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100407_0503_D.JPG,Part_one_pre_def_rgb,pre,3149,1968,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100409_0504_D.JPG,Part_one_pre_def_rgb,pre,4294,2684,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100411_0505_D.JPG,Part_one_pre_def_rgb,pre,3581,2238,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100413_0506_D.JPG,Part_one_pre_def_rgb,pre,3010,1881,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100415_0507_D.JPG,Part_one_pre_def_rgb,pre,3717,2323,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100417_0508_D.JPG,Part_one_pre_def_rgb,pre,3515,2197,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100419_0509_D.JPG,Part_one_pre_def_rgb,pre,3523,2202,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100421_0510_D.JPG,Part_one_pre_def_rgb,pre,2736,1710,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100423_0511_D.JPG,Part_one_pre_def_rgb,pre,2582,1614,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100425_0512_D.JPG,Part_one_pre_def_rgb,pre,2944,1840,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100428_0513_D.JPG,Part_one_pre_def_rgb,pre,3331,2082,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100429_0514_D.JPG,Part_one_pre_def_rgb,pre,3032,1895,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100431_0515_D.JPG,Part_one_pre_def_rgb,pre,3222,2014,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100433_0516_D.JPG,Part_one_pre_def_rgb,pre,2968,1855,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100435_0517_D.JPG,Part_one_pre_def_rgb,pre,3072,1920,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100437_0518_D.JPG,Part_one_pre_def_rgb,pre,4093,2558,
/Volumes/T9/ICML/Part_one_pre_def_rgb/DJI_20250929100439_0519_D.JPG,Part_one_pre_def_rgb,pre,3461,2163,
